job,system,filing_year,borough,building_type,stories,size,filing_to_signoff_days,filing_to_signoff_months,filing_to_permit_days,filing_to_permit_months,filing_to_co_days,filing_to_co_months,has_co,pc_filed
B00574911-I1,DOB NOW,2022,BROOKLYN,1-2-3 FAMILY,0,Small (1-3 fl),1023,33.6,212,7.0,,,False,
B00574911-S1,DOB NOW,2023,BROOKLYN,1-2-3 FAMILY,0,Small (1-3 fl),509,16.7,280,9.2,,,False,
B00574911-S2,DOB NOW,2023,BROOKLYN,1-2-3 FAMILY,0,Small (1-3 fl),328,10.8,217,7.1,,,False,
B00574912-I1,DOB NOW,2022,BROOKLYN,1-2-3 FAMILY,0,Small (1-3 fl),1023,33.6,258,8.5,,,False,
B00574912-S1,DOB NOW,2023,BROOKLYN,1-2-3 FAMILY,0,Small (1-3 fl),509,16.7,280,9.2,,,False,
B00575016-S1,DOB NOW,2021,BROOKLYN,OTHERS,0,Mid (4-10 fl),1526,50.1,896,29.4,,,False,
B00575531-I1,DOB NOW,2021,BROOKLYN,OTHERS,0,Mid (4-10 fl),1196,39.3,420,13.8,,,False,
B00577160-I1,DOB NOW,2021,BROOKLYN,OTHERS,0,Large (11-30 fl),1663,54.6,1113,36.6,,,False,
B00577160-S1,DOB NOW,2021,BROOKLYN,OTHERS,0,Large (11-30 fl),1434,47.1,986,32.4,,,False,
B00577160-S2,DOB NOW,2021,BROOKLYN,OTHERS,0,Large (11-30 fl),1428,46.9,959,31.5,,,False,
B00577160-S3,DOB NOW,2021,BROOKLYN,OTHERS,0,Large (11-30 fl),1505,49.4,1018,33.4,,,False,
B00577160-S4,DOB NOW,2021,BROOKLYN,OTHERS,0,Large (11-30 fl),1517,49.8,1302,42.8,,,False,
B00577160-S5,DOB NOW,2022,BROOKLYN,OTHERS,0,Large (11-30 fl),968,31.8,813,26.7,,,False,
B00577160-S6,DOB NOW,2022,BROOKLYN,OTHERS,0,Large (11-30 fl),1342,44.1,1041,34.2,,,False,
B00577160-S7,DOB NOW,2022,BROOKLYN,OTHERS,0,Large (11-30 fl),1363,44.8,18,0.6,,,False,
B00577160-S8,DOB NOW,2022,BROOKLYN,OTHERS,0,Large (11-30 fl),897,29.5,11,0.4,,,False,
B00577160-S9,DOB NOW,2024,BROOKLYN,OTHERS,0,Large (11-30 fl),446,14.7,22,0.7,,,False,
B00578168-S2,DOB NOW,2021,BROOKLYN,OTHERS,0,Large (11-30 fl),1148,37.7,339,11.1,,,False,
B00578168-S3,DOB NOW,2021,BROOKLYN,OTHERS,0,Large (11-30 fl),1266,41.6,488,16.0,,,False,
B00578576-S1,DOB NOW,2022,BROOKLYN,OTHERS,0,Large (11-30 fl),771,25.3,59,1.9,,,False,
B00578576-S2,DOB NOW,2022,BROOKLYN,OTHERS,0,Large (11-30 fl),790,26.0,155,5.1,,,False,
B00578576-S3,DOB NOW,2022,BROOKLYN,OTHERS,0,Large (11-30 fl),669,22.0,255,8.4,,,False,
B00578576-S4,DOB NOW,2022,BROOKLYN,OTHERS,0,Large (11-30 fl),669,22.0,444,14.6,,,False,
B00578576-S5,DOB NOW,2022,BROOKLYN,OTHERS,0,Large (11-30 fl),554,18.2,91,3.0,,,False,
B00579218-S1,DOB NOW,2021,BROOKLYN,OTHERS,0,Mid (4-10 fl),927,30.5,330,10.8,,,False,
B00579218-S2,DOB NOW,2021,BROOKLYN,OTHERS,0,Mid (4-10 fl),786,25.8,768,25.2,,,False,
B00579218-S3,DOB NOW,2022,BROOKLYN,OTHERS,0,Mid (4-10 fl),649,21.3,137,4.5,,,False,
B00579218-S4,DOB NOW,2022,BROOKLYN,OTHERS,0,Mid (4-10 fl),682,22.4,137,4.5,,,False,
B00579218-S5,DOB NOW,2022,BROOKLYN,OTHERS,0,Mid (4-10 fl),652,21.4,248,8.1,,,False,
B00579218-S6,DOB NOW,2022,BROOKLYN,OTHERS,0,Mid (4-10 fl),697,22.9,458,15.0,,,False,
B00580210-S3,DOB NOW,2022,BROOKLYN,OTHERS,0,Large (11-30 fl),1060,34.8,127,4.2,,,False,
B00580210-S4,DOB NOW,2022,BROOKLYN,OTHERS,0,Large (11-30 fl),636,20.9,207,6.8,,,False,
B00580210-S5,DOB NOW,2022,BROOKLYN,OTHERS,0,Large (11-30 fl),1042,34.2,336,11.0,,,False,
B00580210-S6,DOB NOW,2022,BROOKLYN,OTHERS,0,Large (11-30 fl),410,13.5,45,1.5,,,False,
B00580365-S2,DOB NOW,2021,BROOKLYN,OTHERS,0,Tower (30+ fl),1478,48.6,589,19.3,,,False,
B00580365-S6,DOB NOW,2021,BROOKLYN,OTHERS,0,Tower (30+ fl),1506,49.5,622,20.4,,,False,
B00580365-S8,DOB NOW,2021,BROOKLYN,OTHERS,0,Tower (30+ fl),1513,49.7,604,19.8,,,False,
B00580365-Z1,DOB NOW,2022,BROOKLYN,OTHERS,0,Tower (30+ fl),1304,42.8,73,2.4,,,False,
B00583473-S1,DOB NOW,2021,BROOKLYN,OTHERS,0,Large (11-30 fl),926,30.4,162,5.3,,,False,
B00583473-S2,DOB NOW,2021,BROOKLYN,OTHERS,0,Large (11-30 fl),611,20.1,147,4.8,,,False,
B00583473-S3,DOB NOW,2021,BROOKLYN,OTHERS,0,Large (11-30 fl),1192,39.2,332,10.9,,,False,
B00583473-S4,DOB NOW,2021,BROOKLYN,OTHERS,0,Large (11-30 fl),1432,47.0,506,16.6,,,False,
B00583473-S5,DOB NOW,2021,BROOKLYN,OTHERS,0,Large (11-30 fl),1452,47.7,358,11.8,,,False,
B00584279-S1,DOB NOW,2021,BROOKLYN,OTHERS,0,Mid (4-10 fl),566,18.6,216,7.1,,,False,
B00584279-S2,DOB NOW,2021,BROOKLYN,OTHERS,0,Mid (4-10 fl),462,15.2,456,15.0,,,False,
B00584279-S3,DOB NOW,2021,BROOKLYN,OTHERS,0,Mid (4-10 fl),462,15.2,335,11.0,,,False,
B00584279-S4,DOB NOW,2022,BROOKLYN,OTHERS,0,Mid (4-10 fl),413,13.6,126,4.1,,,False,
B00584279-S5,DOB NOW,2022,BROOKLYN,OTHERS,0,Mid (4-10 fl),413,13.6,315,10.3,,,False,
B00584279-S6,DOB NOW,2022,BROOKLYN,OTHERS,0,Mid (4-10 fl),294,9.7,117,3.8,,,False,
B00586566-I1,DOB NOW,2021,BROOKLYN,OTHERS,0,Mid (4-10 fl),957,31.4,307,10.1,,,False,
B00587291-S1,DOB NOW,2022,BROOKLYN,1-2-3 FAMILY,0,Mid (4-10 fl),1108,36.4,1031,33.9,,,False,
B00587291-S3,DOB NOW,2022,BROOKLYN,1-2-3 FAMILY,0,Mid (4-10 fl),1076,35.3,203,6.7,,,False,
B00587291-S4,DOB NOW,2022,BROOKLYN,1-2-3 FAMILY,0,Mid (4-10 fl),1076,35.3,204,6.7,,,False,
B00587291-S5,DOB NOW,2023,BROOKLYN,1-2-3 FAMILY,0,Mid (4-10 fl),789,25.9,126,4.1,,,False,
B00587291-S6,DOB NOW,2023,BROOKLYN,1-2-3 FAMILY,0,Mid (4-10 fl),797,26.2,82,2.7,,,False,
B00587387-S2,DOB NOW,2022,BROOKLYN,OTHERS,0,Tower (30+ fl),1335,43.9,921,30.3,,,False,
B00588575-S1,DOB NOW,2022,BROOKLYN,OTHERS,0,Large (11-30 fl),1125,37.0,757,24.9,,,False,
B00588575-S2,DOB NOW,2022,BROOKLYN,OTHERS,0,Large (11-30 fl),1122,36.9,721,23.7,,,False,
B00588575-S3,DOB NOW,2022,BROOKLYN,OTHERS,0,Large (11-30 fl),1093,35.9,765,25.1,,,False,
B00588575-S4,DOB NOW,2022,BROOKLYN,OTHERS,0,Large (11-30 fl),1121,36.8,713,23.4,,,False,
B00588575-S5,DOB NOW,2021,BROOKLYN,OTHERS,0,Large (11-30 fl),1240,40.7,1114,36.6,,,False,
B00588575-S6,DOB NOW,2022,BROOKLYN,OTHERS,0,Large (11-30 fl),1077,35.4,57,1.9,,,False,
B00588575-S7,DOB NOW,2022,BROOKLYN,OTHERS,0,Large (11-30 fl),933,30.7,59,1.9,,,False,
B00588594-S1,DOB NOW,2021,BROOKLYN,OTHERS,0,Tower (30+ fl),1014,33.3,180,5.9,,,False,
B00588594-S3,DOB NOW,2021,BROOKLYN,OTHERS,0,Tower (30+ fl),945,31.0,208,6.8,,,False,
B00588594-S5,DOB NOW,2021,BROOKLYN,OTHERS,0,Tower (30+ fl),1021,33.5,501,16.5,,,False,
B00588594-S6,DOB NOW,2021,BROOKLYN,OTHERS,0,Tower (30+ fl),1064,35.0,522,17.1,,,False,
B00588594-S9,DOB NOW,2022,BROOKLYN,OTHERS,0,Tower (30+ fl),643,21.1,6,0.2,,,False,
B00588594-Z3,DOB NOW,2024,BROOKLYN,OTHERS,0,Tower (30+ fl),134,4.4,80,2.6,,,False,
B00588805-S1,DOB NOW,2022,BROOKLYN,OTHERS,0,Mid (4-10 fl),1239,40.7,456,15.0,,,False,
B00589058-S1,DOB NOW,2021,BROOKLYN,OTHERS,0,Mid (4-10 fl),469,15.4,169,5.6,,,False,
B00589058-S2,DOB NOW,2021,BROOKLYN,OTHERS,0,Mid (4-10 fl),497,16.3,168,5.5,,,False,
B00589058-S3,DOB NOW,2021,BROOKLYN,OTHERS,0,Mid (4-10 fl),508,16.7,174,5.7,,,False,
B00589058-S4,DOB NOW,2022,BROOKLYN,OTHERS,0,Mid (4-10 fl),462,15.2,75,2.5,,,False,
B00589058-S5,DOB NOW,2021,BROOKLYN,OTHERS,0,Mid (4-10 fl),475,15.6,264,8.7,,,False,
B00589058-S6,DOB NOW,2021,BROOKLYN,OTHERS,0,Mid (4-10 fl),477,15.7,264,8.7,,,False,
B00591681-S1,DOB NOW,2023,BROOKLYN,OTHERS,0,Large (11-30 fl),653,21.5,157,5.2,,,False,
B00591681-S2,DOB NOW,2023,BROOKLYN,OTHERS,0,Large (11-30 fl),708,23.3,263,8.6,,,False,
B00591681-S3,DOB NOW,2023,BROOKLYN,OTHERS,0,Large (11-30 fl),630,20.7,150,4.9,,,False,
B00591681-S4,DOB NOW,2023,BROOKLYN,OTHERS,0,Large (11-30 fl),629,20.7,187,6.1,,,False,
B00591681-S5,DOB NOW,2023,BROOKLYN,OTHERS,0,Large (11-30 fl),618,20.3,179,5.9,,,False,
B00591681-S6,DOB NOW,2023,BROOKLYN,OTHERS,0,Large (11-30 fl),427,14.0,241,7.9,,,False,
B00591681-S8,DOB NOW,2023,BROOKLYN,OTHERS,0,Large (11-30 fl),750,24.6,692,22.7,,,False,
B00591681-S9,DOB NOW,2023,BROOKLYN,OTHERS,0,Large (11-30 fl),744,24.4,332,10.9,,,False,
B00591834-S5,DOB NOW,2024,BROOKLYN,1-2-3 FAMILY,0,Small (1-3 fl),607,19.9,21,0.7,,,False,
B00591834-S6,DOB NOW,2024,BROOKLYN,1-2-3 FAMILY,0,Small (1-3 fl),616,20.2,307,10.1,,,False,
B00591834-S7,DOB NOW,2024,BROOKLYN,1-2-3 FAMILY,0,Small (1-3 fl),511,16.8,248,8.1,,,False,
B00591834-S8,DOB NOW,2024,BROOKLYN,1-2-3 FAMILY,0,Small (1-3 fl),608,20.0,327,10.7,,,False,
B00591834-S9,DOB NOW,2024,BROOKLYN,1-2-3 FAMILY,0,Small (1-3 fl),602,19.8,582,19.1,,,False,
B00591834-Z1,DOB NOW,2024,BROOKLYN,1-2-3 FAMILY,0,Small (1-3 fl),516,17.0,349,11.5,,,False,
B00591834-Z2,DOB NOW,2024,BROOKLYN,1-2-3 FAMILY,0,Small (1-3 fl),453,14.9,434,14.3,,,False,
B00593338-S1,DOB NOW,2021,BROOKLYN,OTHERS,0,Tower (30+ fl),1550,50.9,200,6.6,,,False,
B00593338-S2,DOB NOW,2021,BROOKLYN,OTHERS,0,Tower (30+ fl),1553,51.0,808,26.5,,,False,
B00593338-S3,DOB NOW,2021,BROOKLYN,OTHERS,0,Tower (30+ fl),1254,41.2,1186,39.0,,,False,
B00593338-S4,DOB NOW,2021,BROOKLYN,OTHERS,0,Tower (30+ fl),1550,50.9,459,15.1,,,False,
B00593338-S5,DOB NOW,2021,BROOKLYN,OTHERS,0,Tower (30+ fl),1556,51.1,575,18.9,,,False,
B00593338-S7,DOB NOW,2021,BROOKLYN,OTHERS,0,Tower (30+ fl),1352,44.4,945,31.0,,,False,
B00593338-S8,DOB NOW,2022,BROOKLYN,OTHERS,0,Tower (30+ fl),1232,40.5,763,25.1,,,False,
B00593598-S1,DOB NOW,2021,BROOKLYN,OTHERS,0,Mid (4-10 fl),1142,37.5,605,19.9,,,False,
B00593598-S2,DOB NOW,2021,BROOKLYN,OTHERS,0,Mid (4-10 fl),1413,46.4,425,14.0,,,False,
B00593598-S3,DOB NOW,2022,BROOKLYN,OTHERS,0,Mid (4-10 fl),703,23.1,487,16.0,,,False,
B00593598-S4,DOB NOW,2022,BROOKLYN,OTHERS,0,Mid (4-10 fl),904,29.7,617,20.3,,,False,
B00593598-S5,DOB NOW,2021,BROOKLYN,OTHERS,0,Mid (4-10 fl),1273,41.8,1136,37.3,,,False,
B00593598-S6,DOB NOW,2022,BROOKLYN,OTHERS,0,Mid (4-10 fl),630,20.7,147,4.8,,,False,
B00593598-S8,DOB NOW,2022,BROOKLYN,OTHERS,0,Mid (4-10 fl),1009,33.1,192,6.3,,,False,
B00593598-Z1,DOB NOW,2025,BROOKLYN,OTHERS,0,Mid (4-10 fl),207,6.8,38,1.2,,,False,
B00594970-S1,DOB NOW,2021,BROOKLYN,OTHERS,0,Large (11-30 fl),1039,34.1,365,12.0,,,False,
B00594970-S2,DOB NOW,2021,BROOKLYN,OTHERS,0,Large (11-30 fl),1053,34.6,365,12.0,,,False,
B00594970-S3,DOB NOW,2022,BROOKLYN,OTHERS,0,Large (11-30 fl),1359,44.6,534,17.5,,,False,
B00594970-S4,DOB NOW,2021,BROOKLYN,OTHERS,0,Large (11-30 fl),1373,45.1,393,12.9,,,False,
B00594970-S5,DOB NOW,2021,BROOKLYN,OTHERS,0,Large (11-30 fl),1212,39.8,551,18.1,,,False,
B00594970-S6,DOB NOW,2022,BROOKLYN,OTHERS,0,Large (11-30 fl),824,27.1,252,8.3,,,False,
B00594970-S8,DOB NOW,2024,BROOKLYN,OTHERS,0,Large (11-30 fl),155,5.1,49,1.6,,,False,
B00595100-S1,DOB NOW,2022,BROOKLYN,1-2-3 FAMILY,0,Small (1-3 fl),490,16.1,231,7.6,,,False,
B00595100-S2,DOB NOW,2022,BROOKLYN,1-2-3 FAMILY,0,Small (1-3 fl),405,13.3,14,0.5,,,False,
B00595521-S1,DOB NOW,2022,BROOKLYN,OTHERS,0,Mid (4-10 fl),771,25.3,259,8.5,,,False,
B00595521-S2,DOB NOW,2022,BROOKLYN,OTHERS,0,Mid (4-10 fl),777,25.5,295,9.7,,,False,
B00595521-S3,DOB NOW,2022,BROOKLYN,OTHERS,0,Mid (4-10 fl),592,19.4,232,7.6,,,False,
B00595521-S4,DOB NOW,2022,BROOKLYN,OTHERS,0,Mid (4-10 fl),542,17.8,149,4.9,,,False,
B00595521-S5,DOB NOW,2022,BROOKLYN,OTHERS,0,Mid (4-10 fl),592,19.4,232,7.6,,,False,
B00595521-S6,DOB NOW,2022,BROOKLYN,OTHERS,0,Mid (4-10 fl),781,25.7,295,9.7,,,False,
B00595521-S7,DOB NOW,2022,BROOKLYN,OTHERS,0,Mid (4-10 fl),592,19.4,149,4.9,,,False,
B00595582-I1,DOB NOW,2021,BROOKLYN,OTHERS,0,Mid (4-10 fl),1294,42.5,330,10.8,,,False,
B00596086-S1,DOB NOW,2022,BROOKLYN,OTHERS,0,Large (11-30 fl),1293,42.5,637,20.9,,,False,
B00596086-S2,DOB NOW,2022,BROOKLYN,OTHERS,0,Large (11-30 fl),1293,42.5,636,20.9,,,False,
B00596086-S6,DOB NOW,2022,BROOKLYN,OTHERS,0,Large (11-30 fl),1203,39.5,527,17.3,,,False,
B00596086-S7,DOB NOW,2022,BROOKLYN,OTHERS,0,Large (11-30 fl),1203,39.5,1192,39.2,,,False,
B00596151-S5,DOB NOW,2023,BROOKLYN,OTHERS,0,Large (11-30 fl),698,22.9,245,8.0,,,False,
B00596151-S9,DOB NOW,2023,BROOKLYN,OTHERS,0,Large (11-30 fl),917,30.1,265,8.7,,,False,
B00596151-Z1,DOB NOW,2023,BROOKLYN,OTHERS,0,Large (11-30 fl),907,29.8,767,25.2,,,False,
B00596151-Z2,DOB NOW,2023,BROOKLYN,OTHERS,0,Large (11-30 fl),699,23.0,180,5.9,,,False,
B00598652-S1,DOB NOW,2022,BROOKLYN,1-2-3 FAMILY,0,Small (1-3 fl),485,15.9,154,5.1,,,False,
B00598652-S2,DOB NOW,2021,BROOKLYN,1-2-3 FAMILY,0,Small (1-3 fl),465,15.3,101,3.3,,,False,
B00599515-S1,DOB NOW,2021,BROOKLYN,OTHERS,0,Mid (4-10 fl),710,23.3,591,19.4,,,False,
B00599515-S2,DOB NOW,2021,BROOKLYN,OTHERS,0,Mid (4-10 fl),712,23.4,173,5.7,,,False,
B00599515-S3,DOB NOW,2021,BROOKLYN,OTHERS,0,Mid (4-10 fl),693,22.8,590,19.4,,,False,
B00599515-S4,DOB NOW,2022,BROOKLYN,OTHERS,0,Mid (4-10 fl),684,22.5,108,3.5,,,False,
B00599515-S5,DOB NOW,2022,BROOKLYN,OTHERS,0,Mid (4-10 fl),813,26.7,171,5.6,,,False,
B00599662-S1,DOB NOW,2021,BROOKLYN,OTHERS,0,Mid (4-10 fl),869,28.5,618,20.3,,,False,
B00599662-S2,DOB NOW,2021,BROOKLYN,OTHERS,0,Mid (4-10 fl),403,13.2,221,7.3,,,False,
B00599662-S3,DOB NOW,2021,BROOKLYN,OTHERS,0,Mid (4-10 fl),402,13.2,323,10.6,,,False,
B00599662-S4,DOB NOW,2021,BROOKLYN,OTHERS,0,Mid (4-10 fl),850,27.9,234,7.7,,,False,
B00599662-S5,DOB NOW,2021,BROOKLYN,OTHERS,0,Mid (4-10 fl),1016,33.4,245,8.0,,,False,
B00599662-S6,DOB NOW,2021,BROOKLYN,OTHERS,0,Mid (4-10 fl),906,29.8,512,16.8,,,False,
B00600073-S2,DOB NOW,2021,BROOKLYN,OTHERS,0,Large (11-30 fl),1534,50.4,776,25.5,,,False,
B00600073-S5,DOB NOW,2022,BROOKLYN,OTHERS,0,Large (11-30 fl),1358,44.6,634,20.8,,,False,
B00600073-S6,DOB NOW,2022,BROOKLYN,OTHERS,0,Large (11-30 fl),1263,41.5,36,1.2,,,False,
B00600073-S9,DOB NOW,2022,BROOKLYN,OTHERS,0,Large (11-30 fl),1085,35.6,315,10.3,,,False,
B00600073-Z1,DOB NOW,2022,BROOKLYN,OTHERS,0,Large (11-30 fl),734,24.1,174,5.7,,,False,
B00600933-I1,DOB NOW,2021,BROOKLYN,1-2-3 FAMILY,0,Small (1-3 fl),1072,35.2,663,21.8,,,False,
B00600933-S1,DOB NOW,2023,BROOKLYN,1-2-3 FAMILY,0,Small (1-3 fl),364,12.0,9,0.3,,,False,
B00600933-S2,DOB NOW,2023,BROOKLYN,1-2-3 FAMILY,0,Small (1-3 fl),335,11.0,68,2.2,,,False,
B00602277-S2,DOB NOW,2023,BROOKLYN,OTHERS,0,Small (1-3 fl),385,12.6,49,1.6,,,False,
B00603005-I1,DOB NOW,2021,BROOKLYN,OTHERS,0,Mid (4-10 fl),1045,34.3,203,6.7,,,False,
B00603886-I1,DOB NOW,2021,BROOKLYN,1-2-3 FAMILY,0,Small (1-3 fl),745,24.5,278,9.1,,,False,
B00604312-S4,DOB NOW,2022,BROOKLYN,OTHERS,0,Mid (4-10 fl),881,28.9,212,7.0,,,False,
B00604312-S5,DOB NOW,2022,BROOKLYN,OTHERS,0,Mid (4-10 fl),234,7.7,56,1.8,,,False,
B00604312-S7,DOB NOW,2022,BROOKLYN,OTHERS,0,Mid (4-10 fl),807,26.5,36,1.2,,,False,
B00604312-S8,DOB NOW,2023,BROOKLYN,OTHERS,0,Mid (4-10 fl),233,7.7,0,,,,False,
B00604480-S1,DOB NOW,2022,BROOKLYN,OTHERS,0,Mid (4-10 fl),744,24.4,120,3.9,,,False,
B00604480-S3,DOB NOW,2022,BROOKLYN,OTHERS,0,Mid (4-10 fl),744,24.4,329,10.8,,,False,
B00604480-S4,DOB NOW,2022,BROOKLYN,OTHERS,0,Mid (4-10 fl),852,28.0,738,24.2,,,False,
B00604480-S5,DOB NOW,2022,BROOKLYN,OTHERS,0,Mid (4-10 fl),846,27.8,390,12.8,,,False,
B00604543-S1,DOB NOW,2021,BROOKLYN,OTHERS,0,Tower (30+ fl),1368,44.9,186,6.1,,,False,
B00604543-S2,DOB NOW,2022,BROOKLYN,OTHERS,0,Tower (30+ fl),1305,42.9,305,10.0,,,False,
B00604543-S3,DOB NOW,2021,BROOKLYN,OTHERS,0,Tower (30+ fl),1371,45.0,171,5.6,,,False,
B00604543-S6,DOB NOW,2022,BROOKLYN,OTHERS,0,Tower (30+ fl),1168,38.4,322,10.6,,,False,
B00604543-S7,DOB NOW,2022,BROOKLYN,OTHERS,0,Tower (30+ fl),791,26.0,223,7.3,,,False,
B00604543-S8,DOB NOW,2021,BROOKLYN,OTHERS,0,Tower (30+ fl),1370,45.0,327,10.7,,,False,
B00604543-S9,DOB NOW,2022,BROOKLYN,OTHERS,0,Tower (30+ fl),1226,40.3,15,0.5,,,False,
B00604543-Z1,DOB NOW,2022,BROOKLYN,OTHERS,0,Tower (30+ fl),999,32.8,114,3.7,,,False,
B00604543-Z2,DOB NOW,2022,BROOKLYN,OTHERS,0,Tower (30+ fl),1200,39.4,306,10.1,,,False,
B00604543-Z3,DOB NOW,2022,BROOKLYN,OTHERS,0,Tower (30+ fl),873,28.7,804,26.4,,,False,
B00604652-S1,DOB NOW,2022,BROOKLYN,OTHERS,0,Mid (4-10 fl),744,24.4,120,3.9,,,False,
B00604652-S3,DOB NOW,2022,BROOKLYN,OTHERS,0,Mid (4-10 fl),744,24.4,329,10.8,,,False,
B00604652-S4,DOB NOW,2022,BROOKLYN,OTHERS,0,Mid (4-10 fl),851,28.0,737,24.2,,,False,
B00604652-S5,DOB NOW,2022,BROOKLYN,OTHERS,0,Mid (4-10 fl),846,27.8,395,13.0,,,False,
B00606335-S1,DOB NOW,2021,BROOKLYN,OTHERS,0,Tower (30+ fl),1239,40.7,491,16.1,,,False,
B00606335-S2,DOB NOW,2021,BROOKLYN,OTHERS,0,Tower (30+ fl),1253,41.2,681,22.4,,,False,
B00606335-S3,DOB NOW,2021,BROOKLYN,OTHERS,0,Tower (30+ fl),1169,38.4,505,16.6,,,False,
B00606335-S4,DOB NOW,2021,BROOKLYN,OTHERS,0,Tower (30+ fl),1503,49.4,684,22.5,,,False,
B00606335-S7,DOB NOW,2021,BROOKLYN,OTHERS,0,Tower (30+ fl),1349,44.3,1287,42.3,,,False,
B00606335-S8,DOB NOW,2021,BROOKLYN,OTHERS,0,Tower (30+ fl),1349,44.3,1288,42.3,,,False,
B00606335-S9,DOB NOW,2022,BROOKLYN,OTHERS,0,Tower (30+ fl),1080,35.5,51,1.7,,,False,
B00606855-S1,DOB NOW,2021,BROOKLYN,OTHERS,0,Mid (4-10 fl),751,24.7,575,18.9,,,False,
B00606855-S2,DOB NOW,2021,BROOKLYN,OTHERS,0,Mid (4-10 fl),693,22.8,157,5.2,,,False,
B00606855-S3,DOB NOW,2021,BROOKLYN,OTHERS,0,Mid (4-10 fl),674,22.1,553,18.2,,,False,
B00606855-S4,DOB NOW,2022,BROOKLYN,OTHERS,0,Mid (4-10 fl),640,21.0,75,2.5,,,False,
B00606855-S5,DOB NOW,2022,BROOKLYN,OTHERS,0,Mid (4-10 fl),857,28.2,116,3.8,,,False,
B00608234-S1,DOB NOW,2022,BROOKLYN,OTHERS,0,Mid (4-10 fl),515,16.9,114,3.7,,,False,
B00608234-S2,DOB NOW,2022,BROOKLYN,OTHERS,0,Mid (4-10 fl),561,18.4,158,5.2,,,False,
B00608234-S3,DOB NOW,2022,BROOKLYN,OTHERS,0,Mid (4-10 fl),559,18.4,158,5.2,,,False,
B00608234-S4,DOB NOW,2022,BROOKLYN,OTHERS,0,Mid (4-10 fl),428,14.1,70,2.3,,,False,
B00608234-S5,DOB NOW,2022,BROOKLYN,OTHERS,0,Mid (4-10 fl),441,14.5,84,2.8,,,False,
B00608234-S6,DOB NOW,2022,BROOKLYN,OTHERS,0,Mid (4-10 fl),428,14.1,47,1.5,,,False,
B00608472-S2,DOB NOW,2022,BROOKLYN,OTHERS,0,Tower (30+ fl),1237,40.6,369,12.1,,,False,
B00608472-S3,DOB NOW,2022,BROOKLYN,OTHERS,0,Tower (30+ fl),1281,42.1,348,11.4,,,False,
B00608472-S4,DOB NOW,2022,BROOKLYN,OTHERS,0,Tower (30+ fl),1010,33.2,428,14.1,,,False,
B00608472-S5,DOB NOW,2022,BROOKLYN,OTHERS,0,Tower (30+ fl),1385,45.5,666,21.9,,,False,
B00608472-S6,DOB NOW,2024,BROOKLYN,OTHERS,0,Tower (30+ fl),354,11.6,293,9.6,,,False,
B00610039-S1,DOB NOW,2021,BROOKLYN,OTHERS,0,Mid (4-10 fl),693,22.8,574,18.9,,,False,
B00610039-S2,DOB NOW,2021,BROOKLYN,OTHERS,0,Mid (4-10 fl),693,22.8,171,5.6,,,False,
B00610039-S3,DOB NOW,2021,BROOKLYN,OTHERS,0,Mid (4-10 fl),674,22.1,575,18.9,,,False,
B00610039-S4,DOB NOW,2022,BROOKLYN,OTHERS,0,Mid (4-10 fl),640,21.0,438,14.4,,,False,
B00610039-S5,DOB NOW,2022,BROOKLYN,OTHERS,0,Mid (4-10 fl),857,28.2,122,4.0,,,False,
B00610039-S6,DOB NOW,2023,BROOKLYN,OTHERS,0,Mid (4-10 fl),483,15.9,330,10.8,,,False,
B00610324-S1,DOB NOW,2022,BROOKLYN,OTHERS,0,Large (11-30 fl),955,31.4,722,23.7,,,False,
B00610324-S2,DOB NOW,2022,BROOKLYN,OTHERS,0,Large (11-30 fl),978,32.1,707,23.2,,,False,
B00610324-S3,DOB NOW,2022,BROOKLYN,OTHERS,0,Large (11-30 fl),1001,32.9,725,23.8,,,False,
B00610324-S4,DOB NOW,2024,BROOKLYN,OTHERS,0,Large (11-30 fl),305,10.0,195,6.4,,,False,
B00610324-S5,DOB NOW,2024,BROOKLYN,OTHERS,0,Large (11-30 fl),344,11.3,84,2.8,,,False,
B00610324-S7,DOB NOW,2022,BROOKLYN,OTHERS,0,Large (11-30 fl),934,30.7,19,0.6,,,False,
B00610324-S8,DOB NOW,2024,BROOKLYN,OTHERS,0,Large (11-30 fl),219,7.2,27,0.9,,,False,
B00610324-S9,DOB NOW,2024,BROOKLYN,OTHERS,0,Large (11-30 fl),328,10.8,120,3.9,,,False,
B00610324-Z1,DOB NOW,2024,BROOKLYN,OTHERS,0,Large (11-30 fl),330,10.8,122,4.0,,,False,
B00611202-S5,DOB NOW,2021,BROOKLYN,OTHERS,0,Tower (30+ fl),1079,35.4,701,23.0,,,False,
B00611918-S1,DOB NOW,2022,BROOKLYN,OTHERS,0,Mid (4-10 fl),744,24.4,120,3.9,,,False,
B00611918-S3,DOB NOW,2022,BROOKLYN,OTHERS,0,Mid (4-10 fl),744,24.4,330,10.8,,,False,
B00611918-S4,DOB NOW,2021,BROOKLYN,OTHERS,0,Mid (4-10 fl),862,28.3,753,24.7,,,False,
B00611918-S5,DOB NOW,2022,BROOKLYN,OTHERS,0,Mid (4-10 fl),852,28.0,412,13.5,,,False,
B00612269-S8,DOB NOW,2023,BROOKLYN,1-2-3 FAMILY,0,Mid (4-10 fl),365,12.0,147,4.8,,,False,
B00612352-S1,DOB NOW,2021,BROOKLYN,OTHERS,0,Tower (30+ fl),1189,39.1,171,5.6,,,False,
