job,filing_year,borough,building_type,stories,size,filing_to_signoff_days,filing_to_signoff_months,filing_to_co_days,filing_to_co_months,has_co,pc_filed
201030366,2006,BRONX,1-2-3 FAMILY,3,Small (1-3 fl),951,31.2,,,False,Y
201030375,2006,BRONX,1-2-3 FAMILY,3,Small (1-3 fl),973,32.0,,,False,Y
201030865,2006,BRONX,1-2-3 FAMILY,3,Small (1-3 fl),758,24.9,,,False,Y
201031025,2006,BRONX,1-2-3 FAMILY,3,Small (1-3 fl),595,19.5,,,False,Y
201031034,2006,BRONX,1-2-3 FAMILY,3,Small (1-3 fl),589,19.3,,,False,Y
201031043,2006,BRONX,1-2-3 FAMILY,3,Small (1-3 fl),594,19.5,,,False,Y
201031052,2006,BRONX,1-2-3 FAMILY,3,Small (1-3 fl),591,19.4,,,False,Y
201031061,2006,BRONX,1-2-3 FAMILY,3,Small (1-3 fl),589,19.3,,,False,Y
201031070,2006,BRONX,1-2-3 FAMILY,3,Small (1-3 fl),589,19.3,,,False,Y
201031089,2006,BRONX,1-2-3 FAMILY,3,Small (1-3 fl),589,19.3,,,False,Y
201031098,2006,BRONX,1-2-3 FAMILY,3,Small (1-3 fl),595,19.5,,,False,Y
201031515,2006,BRONX,1-2-3 FAMILY,3,Small (1-3 fl),694,22.8,,,False,Y
201031524,2006,BRONX,1-2-3 FAMILY,3,Small (1-3 fl),764,25.1,,,False,Y
201031604,2006,BRONX,1-2-3 FAMILY,3,Small (1-3 fl),2938,96.5,2798,91.9,True,Y
201031613,2006,BRONX,1-2-3 FAMILY,3,Small (1-3 fl),2931,96.3,2798,91.9,True,Y
201032006,2006,BRONX,OTHERS,2,Small (1-3 fl),1301,42.7,,,False,Y
201032051,2006,BRONX,OTHERS,0,Small (1-3 fl),1820,59.8,,,False,
201032300,2006,BRONX,1-2-3 FAMILY,1,Small (1-3 fl),1893,62.2,,,False,Y
201032319,2006,BRONX,1-2-3 FAMILY,1,Small (1-3 fl),1924,63.2,,,False,Y
201032685,2006,BRONX,1-2-3 FAMILY,3,Small (1-3 fl),298,9.8,,,False,N
201032694,2006,BRONX,1-2-3 FAMILY,3,Small (1-3 fl),295,9.7,,,False,N
201032792,2006,BRONX,OTHERS,3,Small (1-3 fl),1279,42.0,,,False,Y
201032854,2006,BRONX,OTHERS,12,Large (11-30 fl),3234,106.2,2372,77.9,True,N
201033032,2006,BRONX,OTHERS,4,Mid (4-10 fl),829,27.2,,,False,Y
201033041,2006,BRONX,OTHERS,4,Mid (4-10 fl),817,26.8,,,False,Y
201033568,2006,BRONX,OTHERS,0,Small (1-3 fl),2354,77.3,2354,77.3,True,Y
201033648,2006,BRONX,OTHERS,6,Mid (4-10 fl),1108,36.4,,,False,Y
201033666,2006,BRONX,OTHERS,1,Small (1-3 fl),1399,46.0,,,False,N
201034040,2006,BRONX,1-2-3 FAMILY,3,Small (1-3 fl),2980,97.9,2980,97.9,True,Y
201034148,2006,BRONX,1-2-3 FAMILY,3,Small (1-3 fl),782,25.7,,,False,Y
201034157,2006,BRONX,1-2-3 FAMILY,3,Small (1-3 fl),782,25.7,,,False,Y
201034166,2006,BRONX,1-2-3 FAMILY,3,Small (1-3 fl),782,25.7,,,False,Y
201034175,2006,BRONX,1-2-3 FAMILY,3,Small (1-3 fl),769,25.3,,,False,Y
201034184,2006,BRONX,1-2-3 FAMILY,3,Small (1-3 fl),769,25.3,,,False,Y
201035076,2006,BRONX,1-2-3 FAMILY,2,Small (1-3 fl),638,21.0,,,False,N
201035138,2006,BRONX,1-2-3 FAMILY,3,Small (1-3 fl),1161,38.1,,,False,Y
201035147,2006,BRONX,1-2-3 FAMILY,3,Small (1-3 fl),1161,38.1,,,False,Y
201035156,2006,BRONX,1-2-3 FAMILY,3,Small (1-3 fl),1161,38.1,,,False,Y
201035165,2006,BRONX,1-2-3 FAMILY,3,Small (1-3 fl),1203,39.5,,,False,Y
201035174,2006,BRONX,1-2-3 FAMILY,3,Small (1-3 fl),1171,38.5,,,False,Y
201035183,2006,BRONX,1-2-3 FAMILY,3,Small (1-3 fl),1171,38.5,,,False,Y
201035209,2006,BRONX,1-2-3 FAMILY,2,Small (1-3 fl),367,12.1,,,False,N
201035218,2006,BRONX,1-2-3 FAMILY,2,Small (1-3 fl),357,11.7,,,False,N
201035254,2006,BRONX,OTHERS,4,Mid (4-10 fl),4052,133.1,3033,99.6,True,N
201035290,2006,BRONX,1-2-3 FAMILY,3,Small (1-3 fl),884,29.0,,,False,Y
201035307,2006,BRONX,1-2-3 FAMILY,3,Small (1-3 fl),884,29.0,,,False,Y
201035316,2006,BRONX,1-2-3 FAMILY,3,Small (1-3 fl),884,29.0,,,False,Y
201035389,2006,BRONX,1-2-3 FAMILY,3,Small (1-3 fl),815,26.8,,,False,Y
201035398,2006,BRONX,1-2-3 FAMILY,3,Small (1-3 fl),808,26.5,,,False,Y
201035405,2006,BRONX,1-2-3 FAMILY,3,Small (1-3 fl),881,28.9,,,False,Y
201035414,2006,BRONX,1-2-3 FAMILY,3,Small (1-3 fl),813,26.7,,,False,Y
201035423,2006,BRONX,1-2-3 FAMILY,3,Small (1-3 fl),813,26.7,,,False,Y
201035432,2006,BRONX,1-2-3 FAMILY,3,Small (1-3 fl),815,26.8,,,False,Y
201035441,2006,BRONX,1-2-3 FAMILY,3,Small (1-3 fl),808,26.5,,,False,Y
201035450,2006,BRONX,1-2-3 FAMILY,3,Small (1-3 fl),815,26.8,,,False,Y
201035502,2006,BRONX,1-2-3 FAMILY,3,Small (1-3 fl),527,17.3,,,False,N
201035511,2006,BRONX,1-2-3 FAMILY,3,Small (1-3 fl),539,17.7,,,False,N
201035557,2006,BRONX,1-2-3 FAMILY,3,Small (1-3 fl),637,20.9,,,False,N
201035708,2006,BRONX,OTHERS,7,Mid (4-10 fl),2830,93.0,2777,91.2,True,Y
201035904,2006,BRONX,OTHERS,0,Small (1-3 fl),3585,117.8,3585,117.8,True,Y
201035922,2006,BRONX,OTHERS,0,Small (1-3 fl),3430,112.7,3430,112.7,True,Y
201036360,2006,BRONX,OTHERS,3,Small (1-3 fl),1431,47.0,,,False,Y
201036413,2006,BRONX,1-2-3 FAMILY,3,Small (1-3 fl),1170,38.4,,,False,N
201036422,2006,BRONX,1-2-3 FAMILY,3,Small (1-3 fl),1170,38.4,,,False,N
201036565,2006,BRONX,OTHERS,9,Mid (4-10 fl),1161,38.1,,,False,Y
201036770,2006,BRONX,OTHERS,2,Small (1-3 fl),987,32.4,,,False,N
201037038,2006,BRONX,1-2-3 FAMILY,3,Small (1-3 fl),364,12.0,,,False,Y
201037047,2006,BRONX,1-2-3 FAMILY,3,Small (1-3 fl),364,12.0,,,False,Y
201037083,2006,BRONX,1-2-3 FAMILY,3,Small (1-3 fl),1036,34.0,,,False,Y
201037092,2006,BRONX,1-2-3 FAMILY,3,Small (1-3 fl),1036,34.0,,,False,Y
201037181,2006,BRONX,OTHERS,7,Mid (4-10 fl),1236,40.6,,,False,Y
201037298,2006,BRONX,1-2-3 FAMILY,3,Small (1-3 fl),1250,41.1,,,False,Y
201037305,2006,BRONX,1-2-3 FAMILY,3,Small (1-3 fl),4287,140.8,4205,138.1,True,Y
201037314,2006,BRONX,1-2-3 FAMILY,3,Small (1-3 fl),1175,38.6,,,False,Y
201037323,2006,BRONX,1-2-3 FAMILY,3,Small (1-3 fl),1175,38.6,,,False,Y
201037387,2006,BRONX,OTHERS,4,Mid (4-10 fl),639,21.0,,,False,Y
201037608,2006,BRONX,1-2-3 FAMILY,3,Small (1-3 fl),4505,148.0,4238,139.2,True,N
201037617,2006,BRONX,1-2-3 FAMILY,3,Small (1-3 fl),4505,148.0,4244,139.4,True,N
201037626,2006,BRONX,OTHERS,1,Small (1-3 fl),1331,43.7,,,False,Y
201038260,2006,BRONX,OTHERS,1,Small (1-3 fl),6502,213.6,6502,213.6,True,Y
201038563,2006,BRONX,1-2-3 FAMILY,2,Small (1-3 fl),411,13.5,,,False,Y
201038572,2006,BRONX,1-2-3 FAMILY,2,Small (1-3 fl),409,13.4,,,False,Y
201038750,2006,BRONX,1-2-3 FAMILY,3,Small (1-3 fl),1489,48.9,,,False,N
201038769,2006,BRONX,1-2-3 FAMILY,3,Small (1-3 fl),1480,48.6,,,False,N
201038778,2006,BRONX,1-2-3 FAMILY,3,Small (1-3 fl),1480,48.6,,,False,N
201038787,2006,BRONX,1-2-3 FAMILY,3,Small (1-3 fl),1480,48.6,,,False,N
201038796,2006,BRONX,1-2-3 FAMILY,3,Small (1-3 fl),1476,48.5,,,False,N
201038803,2006,BRONX,1-2-3 FAMILY,3,Small (1-3 fl),1476,48.5,,,False,N
201039018,2006,BRONX,1-2-3 FAMILY,3,Small (1-3 fl),599,19.7,,,False,Y
201039027,2006,BRONX,OTHERS,3,Small (1-3 fl),599,19.7,,,False,Y
201039036,2006,BRONX,1-2-3 FAMILY,3,Small (1-3 fl),599,19.7,,,False,Y
201039465,2006,BRONX,1-2-3 FAMILY,2,Small (1-3 fl),6784,222.9,6784,222.9,True,N
201039562,2006,BRONX,1-2-3 FAMILY,0,Small (1-3 fl),1113,36.6,,,False,Y
201039571,2006,BRONX,1-2-3 FAMILY,0,Small (1-3 fl),1112,36.5,,,False,Y
201039580,2006,BRONX,1-2-3 FAMILY,0,Small (1-3 fl),1128,37.1,,,False,Y
201039599,2006,BRONX,1-2-3 FAMILY,3,Small (1-3 fl),1112,36.5,,,False,Y
201039651,2006,BRONX,OTHERS,3,Small (1-3 fl),856,28.1,,,False,Y
201039660,2006,BRONX,OTHERS,3,Small (1-3 fl),856,28.1,,,False,Y
201039740,2006,BRONX,1-2-3 FAMILY,2,Small (1-3 fl),587,19.3,,,False,Y
201039759,2006,BRONX,1-2-3 FAMILY,2,Small (1-3 fl),586,19.3,,,False,Y
201040284,2006,BRONX,1-2-3 FAMILY,2,Small (1-3 fl),640,21.0,,,False,N
201040587,2006,BRONX,1-2-3 FAMILY,0,Small (1-3 fl),1638,53.8,,,False,
201040596,2006,BRONX,1-2-3 FAMILY,0,Small (1-3 fl),1637,53.8,,,False,
201040603,2006,BRONX,1-2-3 FAMILY,0,Small (1-3 fl),1638,53.8,,,False,
201040612,2006,BRONX,1-2-3 FAMILY,3,Small (1-3 fl),1645,54.0,,,False,Y
201040621,2006,BRONX,1-2-3 FAMILY,3,Small (1-3 fl),1644,54.0,,,False,Y
201040630,2006,BRONX,1-2-3 FAMILY,0,Small (1-3 fl),1636,53.7,,,False,
201040649,2006,BRONX,1-2-3 FAMILY,0,Small (1-3 fl),1635,53.7,,,False,
201040658,2006,BRONX,1-2-3 FAMILY,0,Small (1-3 fl),1636,53.7,,,False,
201040667,2006,BRONX,1-2-3 FAMILY,0,Small (1-3 fl),1636,53.7,,,False,
201040676,2006,BRONX,1-2-3 FAMILY,0,Small (1-3 fl),1636,53.7,,,False,
201040685,2006,BRONX,1-2-3 FAMILY,3,Small (1-3 fl),1638,53.8,,,False,Y
201040694,2006,BRONX,1-2-3 FAMILY,0,Small (1-3 fl),1631,53.6,,,False,
201040701,2006,BRONX,1-2-3 FAMILY,3,Small (1-3 fl),1643,54.0,,,False,Y
201040710,2006,BRONX,1-2-3 FAMILY,0,Small (1-3 fl),1635,53.7,,,False,
201040738,2006,BRONX,OTHERS,0,Small (1-3 fl),1528,50.2,,,False,Y
201040854,2006,BRONX,1-2-3 FAMILY,3,Small (1-3 fl),793,26.1,,,False,Y
201041112,2006,BRONX,1-2-3 FAMILY,2,Small (1-3 fl),1577,51.8,,,False,N
201041158,2006,BRONX,1-2-3 FAMILY,3,Small (1-3 fl),1714,56.3,,,False,Y
201041817,2006,BRONX,1-2-3 FAMILY,3,Small (1-3 fl),383,12.6,,,False,Y
201041826,2006,BRONX,OTHERS,3,Small (1-3 fl),1672,54.9,,,False,Y
201042166,2006,BRONX,OTHERS,0,Small (1-3 fl),4192,137.7,2353,77.3,True,Y
201042745,2006,BRONX,1-2-3 FAMILY,3,Small (1-3 fl),832,27.3,,,False,Y
201042834,2006,BRONX,OTHERS,5,Mid (4-10 fl),2095,68.8,,,False,N
201042996,2006,BRONX,1-2-3 FAMILY,2,Small (1-3 fl),497,16.3,,,False,Y
201043003,2006,BRONX,1-2-3 FAMILY,2,Small (1-3 fl),530,17.4,,,False,Y
201043012,2006,BRONX,1-2-3 FAMILY,2,Small (1-3 fl),502,16.5,,,False,Y
201043085,2006,BRONX,OTHERS,3,Small (1-3 fl),1790,58.8,,,False,Y
201043520,2006,BRONX,1-2-3 FAMILY,3,Small (1-3 fl),3118,102.4,3118,102.4,True,N
201043539,2006,BRONX,1-2-3 FAMILY,3,Small (1-3 fl),2512,82.5,2260,74.2,True,N
201043548,2006,BRONX,1-2-3 FAMILY,3,Small (1-3 fl),2731,89.7,2731,89.7,True,N
201043557,2006,BRONX,1-2-3 FAMILY,3,Small (1-3 fl),2500,82.1,2500,82.1,True,N
201043566,2006,BRONX,1-2-3 FAMILY,3,Small (1-3 fl),2505,82.3,2260,74.2,True,N
201043575,2006,BRONX,1-2-3 FAMILY,3,Small (1-3 fl),2500,82.1,2500,82.1,True,N
201043584,2006,BRONX,1-2-3 FAMILY,3,Small (1-3 fl),2500,82.1,2500,82.1,True,N
201043593,2006,BRONX,1-2-3 FAMILY,3,Small (1-3 fl),2500,82.1,2500,82.1,True,N
201043600,2006,BRONX,1-2-3 FAMILY,3,Small (1-3 fl),2500,82.1,2269,74.5,True,N
201043619,2006,BRONX,1-2-3 FAMILY,3,Small (1-3 fl),2500,82.1,2500,82.1,True,N
201043628,2006,BRONX,1-2-3 FAMILY,3,Small (1-3 fl),2502,82.2,2502,82.2,True,N
201043637,2006,BRONX,1-2-3 FAMILY,3,Small (1-3 fl),2505,82.3,2269,74.5,True,N
201043646,2006,BRONX,1-2-3 FAMILY,3,Small (1-3 fl),2500,82.1,2269,74.5,True,N
201043655,2006,BRONX,1-2-3 FAMILY,3,Small (1-3 fl),425,14.0,,,False,N
201043717,2006,BRONX,1-2-3 FAMILY,3,Small (1-3 fl),347,11.4,,,False,Y
201043851,2006,BRONX,OTHERS,6,Mid (4-10 fl),3482,114.4,3000,98.6,True,N
201043904,2006,BRONX,1-2-3 FAMILY,3,Small (1-3 fl),940,30.9,,,False,Y
201043913,2006,BRONX,1-2-3 FAMILY,3,Small (1-3 fl),903,29.7,,,False,Y
201043922,2006,BRONX,1-2-3 FAMILY,3,Small (1-3 fl),847,27.8,,,False,Y
201043931,2006,BRONX,1-2-3 FAMILY,3,Small (1-3 fl),836,27.5,,,False,Y
201043940,2006,BRONX,1-2-3 FAMILY,3,Small (1-3 fl),837,27.5,,,False,Y
201043959,2006,BRONX,1-2-3 FAMILY,3,Small (1-3 fl),833,27.4,,,False,Y
201044173,2006,BRONX,1-2-3 FAMILY,3,Small (1-3 fl),764,25.1,,,False,Y
201044182,2006,BRONX,1-2-3 FAMILY,3,Small (1-3 fl),770,25.3,,,False,Y
201044217,2006,BRONX,OTHERS,0,Small (1-3 fl),2228,73.2,,,False,Y
201044422,2006,BRONX,1-2-3 FAMILY,3,Small (1-3 fl),1328,43.6,,,False,Y
201044529,2006,BRONX,1-2-3 FAMILY,3,Small (1-3 fl),673,22.1,,,False,Y
201044538,2006,BRONX,1-2-3 FAMILY,3,Small (1-3 fl),673,22.1,,,False,Y
201044547,2006,BRONX,1-2-3 FAMILY,3,Small (1-3 fl),826,27.1,,,False,Y
201044556,2006,BRONX,1-2-3 FAMILY,3,Small (1-3 fl),672,22.1,,,False,Y
201044565,2006,BRONX,1-2-3 FAMILY,3,Small (1-3 fl),672,22.1,,,False,Y
201044574,2006,BRONX,1-2-3 FAMILY,3,Small (1-3 fl),672,22.1,,,False,Y
201044583,2006,BRONX,1-2-3 FAMILY,3,Small (1-3 fl),669,22.0,,,False,Y
201044912,2006,BRONX,1-2-3 FAMILY,3,Small (1-3 fl),1467,48.2,,,False,Y
201044921,2006,BRONX,1-2-3 FAMILY,3,Small (1-3 fl),1467,48.2,,,False,Y
201044930,2006,BRONX,1-2-3 FAMILY,3,Small (1-3 fl),1467,48.2,,,False,Y
201044949,2006,BRONX,1-2-3 FAMILY,3,Small (1-3 fl),1456,47.8,,,False,Y
201045127,2006,BRONX,1-2-3 FAMILY,2,Small (1-3 fl),5255,172.6,2455,80.7,True,Y
201045145,2006,BRONX,1-2-3 FAMILY,3,Small (1-3 fl),572,18.8,,,False,Y
201045154,2006,BRONX,1-2-3 FAMILY,3,Small (1-3 fl),572,18.8,,,False,Y
201045163,2006,BRONX,1-2-3 FAMILY,3,Small (1-3 fl),663,21.8,,,False,Y
201045537,2006,BRONX,1-2-3 FAMILY,3,Small (1-3 fl),1016,33.4,,,False,Y
201045546,2006,BRONX,1-2-3 FAMILY,3,Small (1-3 fl),1015,33.3,,,False,Y
201045555,2006,BRONX,1-2-3 FAMILY,3,Small (1-3 fl),1010,33.2,,,False,Y
201045564,2006,BRONX,1-2-3 FAMILY,3,Small (1-3 fl),1010,33.2,,,False,Y
201045573,2006,BRONX,1-2-3 FAMILY,3,Small (1-3 fl),1015,33.3,,,False,Y
201045751,2006,BRONX,1-2-3 FAMILY,3,Small (1-3 fl),652,21.4,,,False,Y
201045948,2006,BRONX,1-2-3 FAMILY,3,Small (1-3 fl),950,31.2,,,False,Y
201045957,2006,BRONX,1-2-3 FAMILY,3,Small (1-3 fl),946,31.1,,,False,Y
201045966,2006,BRONX,1-2-3 FAMILY,3,Small (1-3 fl),987,32.4,,,False,Y
201045975,2006,BRONX,OTHERS,3,Small (1-3 fl),1050,34.5,,,False,Y
201046046,2006,BRONX,OTHERS,5,Mid (4-10 fl),2956,97.1,2613,85.8,True,Y
201046475,2006,BRONX,1-2-3 FAMILY,2,Small (1-3 fl),770,25.3,,,False,Y
201046484,2006,BRONX,1-2-3 FAMILY,2,Small (1-3 fl),769,25.3,,,False,Y
201046527,2006,BRONX,1-2-3 FAMILY,3,Small (1-3 fl),1175,38.6,,,False,N
201046536,2006,BRONX,1-2-3 FAMILY,3,Small (1-3 fl),1195,39.3,,,False,N
201046545,2006,BRONX,1-2-3 FAMILY,3,Small (1-3 fl),3118,102.4,3118,102.4,True,N
201046778,2006,BRONX,1-2-3 FAMILY,3,Small (1-3 fl),3099,101.8,3099,101.8,True,N
201046787,2006,BRONX,1-2-3 FAMILY,3,Small (1-3 fl),6136,201.6,6136,201.6,True,N
201046974,2006,BRONX,1-2-3 FAMILY,4,Mid (4-10 fl),5533,181.8,5433,178.5,True,Y
201046983,2006,BRONX,1-2-3 FAMILY,3,Small (1-3 fl),413,13.6,,,False,Y
201046992,2006,BRONX,1-2-3 FAMILY,3,Small (1-3 fl),413,13.6,,,False,Y
201047358,2006,BRONX,1-2-3 FAMILY,3,Small (1-3 fl),722,23.7,,,False,Y
201047385,2006,BRONX,1-2-3 FAMILY,3,Small (1-3 fl),392,12.9,,,False,Y
201047394,2006,BRONX,1-2-3 FAMILY,3,Small (1-3 fl),391,12.8,,,False,Y
201047633,2006,BRONX,1-2-3 FAMILY,3,Small (1-3 fl),728,23.9,,,False,N
201047688,2006,BRONX,1-2-3 FAMILY,3,Small (1-3 fl),1118,36.7,,,False,Y
201047697,2006,BRONX,1-2-3 FAMILY,3,Small (1-3 fl),1118,36.7,,,False,Y
201047704,2006,BRONX,1-2-3 FAMILY,3,Small (1-3 fl),1118,36.7,,,False,Y
201047713,2006,BRONX,1-2-3 FAMILY,3,Small (1-3 fl),1118,36.7,,,False,Y
201047722,2006,BRONX,1-2-3 FAMILY,3,Small (1-3 fl),1118,36.7,,,False,Y
201047820,2006,BRONX,1-2-3 FAMILY,0,Small (1-3 fl),531,17.4,,,False,Y
201047946,2006,BRONX,1-2-3 FAMILY,0,Small (1-3 fl),1897,62.3,,,False,Y
201047955,2006,BRONX,1-2-3 FAMILY,0,Small (1-3 fl),1933,63.5,,,False,Y
201047964,2006,BRONX,1-2-3 FAMILY,3,Small (1-3 fl),1933,63.5,,,False,Y
201047982,2006,BRONX,OTHERS,3,Small (1-3 fl),1834,60.2,,,False,Y
201047991,2006,BRONX,OTHERS,3,Small (1-3 fl),1838,60.4,,,False,Y
201048062,2006,BRONX,1-2-3 FAMILY,3,Small (1-3 fl),501,16.5,,,False,Y
201048160,2006,BRONX,1-2-3 FAMILY,2,Small (1-3 fl),4819,158.3,4819,158.3,True,N
201048179,2006,BRONX,1-2-3 FAMILY,3,Small (1-3 fl),687,22.6,,,False,Y
201048188,2006,BRONX,1-2-3 FAMILY,3,Small (1-3 fl),692,22.7,,,False,Y
201048197,2006,BRONX,1-2-3 FAMILY,3,Small (1-3 fl),687,22.6,,,False,Y
201048286,2006,BRONX,1-2-3 FAMILY,3,Small (1-3 fl),513,16.9,,,False,Y
201048295,2006,BRONX,1-2-3 FAMILY,3,Small (1-3 fl),513,16.9,,,False,Y
201048302,2006,BRONX,1-2-3 FAMILY,0,Small (1-3 fl),478,15.7,,,False,Y
201048311,2006,BRONX,1-2-3 FAMILY,0,Small (1-3 fl),479,15.7,,,False,Y
201048339,2006,BRONX,1-2-3 FAMILY,3,Small (1-3 fl),1520,49.9,,,False,Y
201048348,2006,BRONX,1-2-3 FAMILY,3,Small (1-3 fl),1518,49.9,,,False,Y
201048972,2006,BRONX,1-2-3 FAMILY,3,Small (1-3 fl),534,17.5,,,False,Y
201048981,2006,BRONX,1-2-3 FAMILY,3,Small (1-3 fl),478,15.7,,,False,Y
201048990,2006,BRONX,1-2-3 FAMILY,3,Small (1-3 fl),430,14.1,,,False,Y
201049007,2006,BRONX,1-2-3 FAMILY,3,Small (1-3 fl),430,14.1,,,False,Y
201049016,2006,BRONX,1-2-3 FAMILY,3,Small (1-3 fl),492,16.2,,,False,Y
201049169,2006,BRONX,1-2-3 FAMILY,3,Small (1-3 fl),681,22.4,,,False,Y
201049338,2006,BRONX,1-2-3 FAMILY,3,Small (1-3 fl),1183,38.9,,,False,Y
201049347,2006,BRONX,1-2-3 FAMILY,3,Small (1-3 fl),1193,39.2,,,False,Y
201049356,2006,BRONX,1-2-3 FAMILY,3,Small (1-3 fl),1183,38.9,,,False,Y
201049365,2006,BRONX,1-2-3 FAMILY,3,Small (1-3 fl),748,24.6,,,False,Y
201049374,2006,BRONX,1-2-3 FAMILY,3,Small (1-3 fl),737,24.2,,,False,Y
201049383,2006,BRONX,1-2-3 FAMILY,3,Small (1-3 fl),699,23.0,,,False,Y
201049392,2006,BRONX,1-2-3 FAMILY,3,Small (1-3 fl),699,23.0,,,False,Y
201049409,2006,BRONX,1-2-3 FAMILY,3,Small (1-3 fl),737,24.2,,,False,Y
201049463,2006,BRONX,1-2-3 FAMILY,2,Small (1-3 fl),1041,34.2,,,False,N
201049551,2006,BRONX,OTHERS,0,Small (1-3 fl),1976,64.9,,,False,
201049711,2006,BRONX,1-2-3 FAMILY,3,Small (1-3 fl),1714,56.3,,,False,Y
201049720,2006,BRONX,1-2-3 FAMILY,3,Small (1-3 fl),1714,56.3,,,False,Y
201050389,2006,BRONX,1-2-3 FAMILY,3,Small (1-3 fl),2131,70.0,,,False,Y
201050398,2006,BRONX,1-2-3 FAMILY,3,Small (1-3 fl),2131,70.0,,,False,Y
201050405,2006,BRONX,1-2-3 FAMILY,3,Small (1-3 fl),2131,70.0,,,False,Y
201050414,2006,BRONX,1-2-3 FAMILY,3,Small (1-3 fl),2131,70.0,,,False,Y
201050423,2006,BRONX,1-2-3 FAMILY,3,Small (1-3 fl),2131,70.0,,,False,Y
201050904,2006,BRONX,1-2-3 FAMILY,2,Small (1-3 fl),342,11.2,,,False,Y
201051057,2006,BRONX,1-2-3 FAMILY,3,Small (1-3 fl),2232,73.3,,,False,Y
201051342,2006,BRONX,1-2-3 FAMILY,3,Small (1-3 fl),886,29.1,,,False,Y
201051645,2006,BRONX,OTHERS,1,Small (1-3 fl),2810,92.3,2486,81.7,True,N
201051663,2006,BRONX,OTHERS,0,Small (1-3 fl),1508,49.5,,,False,Y
201051716,2006,BRONX,1-2-3 FAMILY,3,Small (1-3 fl),1649,54.2,,,False,N
201051823,2006,BRONX,OTHERS,1,Small (1-3 fl),2544,83.6,2544,83.6,True,N
201051930,2006,BRONX,OTHERS,4,Mid (4-10 fl),1837,60.3,,,False,N
201051949,2006,BRONX,1-2-3 FAMILY,3,Small (1-3 fl),1871,61.5,,,False,N
201052065,2006,BRONX,1-2-3 FAMILY,2,Small (1-3 fl),1869,61.4,,,False,N
201052074,2006,BRONX,1-2-3 FAMILY,2,Small (1-3 fl),1869,61.4,,,False,N
201052403,2006,BRONX,1-2-3 FAMILY,3,Small (1-3 fl),929,30.5,,,False,Y
201052458,2006,BRONX,OTHERS,4,Mid (4-10 fl),3504,115.1,2450,80.5,True,N
201052467,2006,BRONX,OTHERS,4,Mid (4-10 fl),2986,98.1,2450,80.5,True,N
201052494,2006,BRONX,1-2-3 FAMILY,2,Small (1-3 fl),536,17.6,,,False,N
201052528,2006,BRONX,1-2-3 FAMILY,2,Small (1-3 fl),578,19.0,,,False,N
201052859,2006,BRONX,1-2-3 FAMILY,3,Small (1-3 fl),1451,47.7,,,False,Y
201052868,2006,BRONX,1-2-3 FAMILY,3,Small (1-3 fl),1451,47.7,,,False,Y
201052877,2006,BRONX,1-2-3 FAMILY,3,Small (1-3 fl),1451,47.7,,,False,Y
201053000,2006,BRONX,1-2-3 FAMILY,3,Small (1-3 fl),2213,72.7,,,False,Y
201053019,2006,BRONX,1-2-3 FAMILY,3,Small (1-3 fl),2535,83.3,2535,83.3,True,Y
201053126,2006,BRONX,1-2-3 FAMILY,3,Small (1-3 fl),1533,50.4,,,False,Y
201053135,2006,BRONX,1-2-3 FAMILY,3,Small (1-3 fl),1527,50.2,,,False,Y
201053144,2006,BRONX,1-2-3 FAMILY,3,Small (1-3 fl),1526,50.1,,,False,Y
201053153,2006,BRONX,1-2-3 FAMILY,3,Small (1-3 fl),1526,50.1,,,False,Y
201053162,2006,BRONX,1-2-3 FAMILY,3,Small (1-3 fl),1569,51.5,,,False,Y
201053705,2006,BRONX,1-2-3 FAMILY,3,Small (1-3 fl),550,18.1,,,False,Y
201053714,2006,BRONX,1-2-3 FAMILY,3,Small (1-3 fl),557,18.3,,,False,Y
201053723,2006,BRONX,1-2-3 FAMILY,3,Small (1-3 fl),557,18.3,,,False,Y
201053732,2006,BRONX,1-2-3 FAMILY,3,Small (1-3 fl),557,18.3,,,False,Y
201053741,2006,BRONX,1-2-3 FAMILY,3,Small (1-3 fl),557,18.3,,,False,Y
201054223,2006,BRONX,1-2-3 FAMILY,3,Small (1-3 fl),420,13.8,,,False,Y
201054232,2006,BRONX,1-2-3 FAMILY,3,Small (1-3 fl),427,14.0,,,False,Y
201054287,2006,BRONX,1-2-3 FAMILY,3,Small (1-3 fl),1946,63.9,,,False,Y
201054321,2006,BRONX,1-2-3 FAMILY,3,Small (1-3 fl),1099,36.1,,,False,N
201054330,2006,BRONX,1-2-3 FAMILY,3,Small (1-3 fl),1099,36.1,,,False,N
201054633,2006,BRONX,OTHERS,9,Mid (4-10 fl),1152,37.8,,,False,N
201054679,2006,BRONX,1-2-3 FAMILY,0,Small (1-3 fl),356,11.7,,,False,Y
201054688,2006,BRONX,1-2-3 FAMILY,3,Small (1-3 fl),962,31.6,,,False,Y
201054697,2006,BRONX,1-2-3 FAMILY,3,Small (1-3 fl),962,31.6,,,False,Y
201054704,2006,BRONX,1-2-3 FAMILY,3,Small (1-3 fl),962,31.6,,,False,Y
201054731,2006,BRONX,1-2-3 FAMILY,3,Small (1-3 fl),984,32.3,,,False,Y
201054740,2006,BRONX,1-2-3 FAMILY,3,Small (1-3 fl),938,30.8,,,False,Y
201054759,2006,BRONX,1-2-3 FAMILY,3,Small (1-3 fl),938,30.8,,,False,Y
